GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0004721	F	phosphoprotein phosphatase activity	8	1158	262	37767	0.55	1	// AT1G13750 // AT5G51760 // AT1G05000 // AT3G11410 // AT3G47810 // AT2G01890 // AT1G03590 // AT2G29380 
GO:0016462	F	pyrophosphatase activity	24	1158	832	37767	0.65	1	// AT3G42050 // AT3G44730 // AT1G30400 // AT5G53010 // AT4G30190 // AT5G47040 // AT3G44400 // AT4G29900 // AT2G18960 // AT1G59760 // AT5G65930 // AT1G03900 // AT3G04340 // AT2G07690 // AT1G19910 // AT5G19410 // AT5G51630 // AT4G23440 // AT4G28620 // AT1G50360 // AT3G13100 // AT4G11160 // AT2G13370 // AT2G36380 
GO:0016829	F	lyase activity	16	1158	430	37767	0.26	1	// AT3G25820 // AT3G56060 // AT3G32030 // AT3G24670 // AT3G44320 // AT1G15380 // AT5G09280 // AT2G30770 // AT5G03690 // AT1G23320 // AT1G34040 // AT3G51440 // AT5G48110 // AT5G19820 // AT1G11920 // AT1G24909 
GO:0015295	F	solute:hydrogen symporter activity	6	1158	126	37767	0.2	1	// AT5G26250 // AT1G08920 // AT1G76430 // AT1G54730 // AT1G20840 // AT3G05160 
GO:0015294	F	solute:cation symporter activity	8	1158	163	37767	0.14	1	// AT5G26250 // AT1G08920 // AT5G45380 // AT1G76430 // AT1G54730 // AT3G05160 // AT5G57090 // AT1G20840 
GO:0015297	F	antiporter activity	7	1158	170	37767	0.28	1	// AT2G04100 // AT5G38030 // AT4G23700 // AT1G33100 // AT4G39030 // AT1G73700 // AT1G71870 
GO:0015291	F	secondary active transmembrane transporter activity	15	1158	345	37767	0.12	1	// AT3G05160 // AT5G38030 // AT5G26250 // AT1G08920 // AT5G45380 // AT2G04100 // AT1G76430 // AT1G54730 // AT4G23700 // AT1G33100 // AT5G57090 // AT4G39030 // AT1G73700 // AT1G20840 // AT1G71870 
GO:0015293	F	symporter activity	8	1158	164	37767	0.14	1	// AT5G26250 // AT1G08920 // AT5G45380 // AT1G76430 // AT1G54730 // AT3G05160 // AT5G57090 // AT1G20840 
GO:0003723	F	RNA binding	17	1158	1379	37767	1	1	// AT5G58130 // AT1G67650 // AT3G32940 // AT5G55100 // AT1G02840 // AT5G60180 // AT3G26932 // AT5G55670 // AT1G71800 // AT1G37140 // AT3G60500 // AT2G41060 // AT2G23350 // AT3G16810 // AT1G13190 // AT5G52040 // AT4G25880 
GO:0004872	F	receptor activity	10	1158	212	37767	0.13	1	// AT1G04310 // AT4G23440 // AT5G44900 // AT2G17055 // AT5G45210 // AT1G72840 // AT5G45220 // AT3G44400 // AT5G51630 // AT3G23150 
GO:0004871	F	signal transducer activity	13	1158	422	37767	0.53	1	// AT1G04310 // AT4G23440 // AT5G44900 // AT5G02430 // AT5G26900 // AT5G45210 // AT1G72840 // AT5G45220 // AT3G26490 // AT2G17055 // AT3G44400 // AT5G51630 // AT3G23150 
GO:0050662	F	coenzyme binding	8	1158	191	37767	0.24	1	// AT2G46760 // AT3G56060 // AT2G46750 // AT2G37660 // AT3G49640 // AT3G19480 // AT1G51560 // AT5G44390 
GO:0050660	F	FAD binding	5	1158	79	37767	0.11	1	// AT2G46760 // AT2G46750 // AT3G56060 // AT3G49640 // AT5G44390 
GO:0005198	F	structural molecule activity	13	1158	659	37767	0.96	1	// AT3G60830 // AT3G54580 // AT5G06630 // AT5G56670 // AT4G08400 // AT4G08410 // AT5G62690 // AT1G62020 // AT1G23720 // AT2G43150 // AT1G76930 // AT3G11510 // AT1G60430 
GO:0005275	F	amine transmembrane transporter activity	5	1158	81	37767	0.11	1	// AT1G25530 // AT1G67640 // AT1G77380 // AT1G48640 // AT2G40420 
GO:0012505	C	endomembrane system	160	1158	3416	37767	1.2e-07	3.9e-05	// AT1G54890 // AT5G44973 // AT4G11470 // AT5G66790 // AT1G23830 // AT1G54950 // AT3G08750 // AT5G60280 // AT2G43150 // AT2G25185 // AT3G44400 // AT2G41810 // AT3G24020 // AT1G60050 // AT1G13750 // AT5G43066 // AT1G29020 // AT1G47470 // AT3G14320 // AT4G12510 // AT3G18280 // AT2G39500 // AT5G44390 // AT2G28040 // AT4G37250 // AT1G11920 // AT2G15340 // AT5G18870 // AT1G29730 // AT3G24670 // AT4G37295 // AT1G62770 // AT1G31450 // AT2G38010 // AT1G05250 // AT5G45275 // AT1G75810 // AT4G28380 // AT2G43480 // AT3G46730 // AT1G02260 // AT1G61500 // AT1G13605 // AT5G51500 // AT5G07620 // AT1G13050 // AT2G39430 // AT4G37530 // AT4G12090 // AT1G72060 // AT5G16920 // AT3G54580 // AT5G15900 // AT4G05200 // AT5G36190 // AT5G20390 // AT3G54040 // AT3G47810 // AT4G30170 // AT1G80290 // AT4G25225 // AT5G60310 // AT3G26870 // AT1G29290 // AT5G26250 // AT2G36695 // AT1G61490 // AT4G38830 // AT1G51840 // AT2G04925 // AT2G39490 // AT5G51630 // AT5G37690 // AT3G13433 // AT3G51340 // AT5G28680 // AT5G35810 // AT2G19050 // AT1G67330 // AT2G42290 // AT4G27640 // AT3G05160 // AT1G12244 // AT2G28970 // AT5G60320 // AT1G19390 // AT5G47020 // AT4G23690 // AT1G51870 // AT1G49320 // AT4G22666 // AT2G16005 // AT5G53560 // AT2G37120 // AT4G33730 // AT1G75620 // AT5G37540 // AT4G21250 // AT2G28670 // AT2G16595 // AT3G17150 // AT5G06630 // AT5G24070 // AT1G51913 // AT5G35370 // AT2G23067 // AT4G28930 // AT5G01050 // AT3G42180 // AT4G16165 // AT5G26810 // AT3G47990 // AT1G56553 // AT1G34040 // AT4G09130 // AT2G43590 // AT4G12520 // AT5G46013 // AT1G19900 // AT3G50120 // AT3G56060 // AT4G01575 // AT3G52700 // AT5G54830 // AT3G45390 // AT2G15830 // AT5G57567 // AT5G20690 // AT5G24100 // AT2G43600 // AT1G11300 // AT3G02670 // AT3G43670 // AT2G34000 // AT1G30870 // AT1G65500 // AT1G09370 // AT1G05220 // AT1G32763 // AT1G35435 // AT5G20560 // AT3G20380 // AT5G17720 // AT3G01230 // AT3G13845 // AT4G28940 // AT1G79680 // AT1G29090 // AT3G49640 // AT5G03980 // AT3G55665 // AT1G73325 // AT3G59850 // AT2G38830 // AT4G28815 // AT1G62020 // AT5G45310 // AT3G53840 // AT4G23150 // AT3G01331 
GO:0044425	C	membrane part	56	1158	1360	37767	0.02	0.94	// AT2G17055 // AT5G13860 // AT4G21250 // AT5G37310 // AT5G02430 // AT5G16510 // AT1G19390 // AT4G28365 // AT5G25090 // AT3G12660 // AT5G25450 // AT5G52270 // AT3G44400 // AT3G18050 // AT5G26250 // AT5G51630 // AT2G37410 // AT5G56190 // AT1G72840 // AT5G45220 // AT4G27860 // AT3G47980 // AT5G26300 // AT3G47810 // AT2G23990 // AT1G80290 // AT5G53560 // AT5G44900 // AT5G11690 // AT5G36870 // AT1G14040 // AT3G05890 // AT1G19910 // AT1G79680 // AT1G54730 // AT4G28540 // AT5G24030 // AT3G22942 // AT5G57090 // AT2G26420 // AT4G26320 // AT1G02260 // AT1G08920 // AT2G29990 // AT5G45210 // AT3G26110 // AT5G54520 // AT1G62020 // AT1G18690 // AT5G13430 // AT3G05160 // AT5G26900 // AT3G55790 // AT2G01180 // AT4G27640 // AT5G40770 
GO:0044464	C	cell part	507	1158	15217	37767	0.0095	0.94	// AT3G10470 // AT5G44973 // AT1G29730 // AT4G10710 // AT5G26810 // AT2G43150 // AT4G03280 // AT4G17140 // AT5G07650 // AT3G08850 // AT1G72840 // AT2G29380 // AT5G48830 // AT1G54010 // AT4G12510 // AT2G39500 // AT5G37890 // AT3G45300 // AT3G56150 // AT5G32470 // AT1G42560 // AT1G31450 // AT1G19910 // AT4G23440 // AT4G28540 // AT1G04540 // AT5G24030 // AT4G28380 // AT2G26420 // AT4G23150 // AT1G13605 // AT2G45220 // AT5G07620 // AT3G32980 // AT5G02590 // AT2G36380 // AT2G39430 // AT4G22680 // AT4G02930 // AT1G72060 // AT1G69390 // AT1G30400 // AT5G25450 // AT5G45510 // AT5G24100 // AT5G22990 // AT4G30200 // AT1G74730 // AT2G33090 // AT4G04404 // AT4G11910 // AT3G07650 // AT4G25225 // AT5G60310 // AT5G26250 // AT3G28850 // AT2G15000 // AT4G38830 // AT1G51840 // AT4G37850 // AT2G19050 // AT2G42290 // AT3G14440 // AT3G09250 // AT4G01750 // AT2G38630 // AT2G04925 // AT2G28970 // AT1G49000 // AT3G44200 // AT5G43066 // AT3G56060 // AT1G28290 // AT3G46270 // AT5G48970 // AT4G25400 // AT5G45220 // AT2G46810 // AT3G50350 // AT3G19480 // AT3G17150 // AT1G68800 // AT3G50120 // AT5G24070 // AT5G11690 // AT5G36870 // AT5G48990 // AT1G01120 // AT1G67640 // AT5G57490 // AT5G19410 // AT3G55646 // AT5G19860 // AT4G24320 // AT4G28940 // AT5G13300 // AT1G11920 // AT3G47990 // AT2G36835 // AT3G55790 // AT4G12520 // AT5G46013 // AT3G42050 // AT2G39200 // AT1G72140 // AT5G32440 // AT5G52040 // AT5G57567 // AT2G43600 // AT3G02670 // AT5G13420 // AT2G20080 // AT1G68490 // AT5G48750 // AT1G30950 // AT3G60830 // AT3G46830 // AT3G26870 // AT1G79680 // AT1G33780 // AT1G74590 // AT1G77760 // AT1G76430 // AT3G43930 // AT1G70209 // AT2G17055 // AT1G30910 // AT5G20570 // AT4G15980 // AT3G61220 // AT5G60280 // AT5G52270 // AT1G05800 // AT2G28200 // AT4G33770 // AT2G17130 // AT2G34585 // AT3G09260 // AT2G26695 // AT5G44900 // AT1G04250 // AT2G32370 // AT1G70730 // AT3G50130 // AT5G19820 // AT4G37410 // AT3G46730 // AT1G61500 // AT2G39530 // AT5G43175 // AT1G61660 // AT2G31690 // AT5G13860 // AT5G05460 // AT5G53010 // AT5G18070 // AT3G63110 // AT5G15900 // AT1G22880 // AT5G26630 // AT2G15340 // AT2G16005 // AT1G80290 // AT5G54250 // AT5G58130 // AT3G13845 // AT1G14040 // AT4G01770 // AT5G48000 // AT5G61890 // AT1G54920 // AT1G06870 // AT3G51340 // AT1G62660 // AT5G28680 // AT5G47990 // AT5G60410 // AT3G45590 // AT2G15760 // AT5G40770 // AT2G01180 // AT5G60320 // AT5G47020 // AT4G21250 // AT1G71950 // AT1G51870 // AT5G06630 // AT4G33730 // AT4G29900 // AT1G20700 // AT4G37840 // AT5G05420 // AT1G20840 // AT5G13630 // AT4G39070 // AT5G14780 // AT2G17442 // AT3G26490 // AT2G22200 // AT4G23810 // AT5G57090 // AT5G41210 // AT4G28930 // AT3G42180 // AT1G27100 // AT2G35930 // AT4G16165 // AT1G60890 // AT4G28620 // AT1G66230 // AT3G19290 // AT5G02430 // AT5G56670 // AT1G51560 // AT2G45190 // AT2G33110 // AT5G54830 // AT3G45390 // AT1G67650 // AT2G15830 // AT2G20000 // AT5G20690 // AT3G49640 // AT4G26580 // AT1G80310 // AT2G34000 // AT3G47980 // AT5G11590 // AT4G12100 // AT1G09370 // AT3G29090 // AT1G60430 // AT1G25530 // AT3G01230 // AT2G18150 // AT4G24690 // AT5G07550 // AT1G29090 // AT4G28840 // AT3G16450 // AT1G79570 // AT5G11570 // AT1G62020 // AT1G18690 // AT1G22230 // AT4G21990 // AT1G20830 // AT5G45380 // AT1G23830 // AT5G47100 // AT5G52830 // AT3G08750 // AT1G15390 // AT1G11530 // AT1G77380 // AT1G72125 // AT1G60050 // AT4G27470 // AT4G06634 // AT5G56190 // AT2G36000 // AT1G29020 // AT1G12244 // AT1G75210 // AT4G37250 // AT1G02860 // AT1G48640 // AT3G16460 // AT2G23990 // AT1G62770 // AT4G36105 // AT5G41315 // AT5G45275 // AT3G21260 // AT1G02260 // AT1G44740 // AT5G51500 // AT3G26350 // AT3G09270 // AT2G46760 // AT4G12090 // AT4G01180 // AT4G30190 // AT2G32460 // AT4G08620 // AT5G23980 // AT5G36190 // AT2G04500 // AT5G20390 // AT4G30170 // AT1G09620 // AT4G39030 // AT1G61490 // AT2G37660 // AT4G28365 // AT3G13433 // AT2G05070 // AT3G14270 // AT3G52700 // AT2G24180 // AT4G11160 // AT1G66680 // AT1G33100 // AT4G32890 // AT5G06730 // AT1G05140 // AT5G60590 // AT2G16595 // AT2G20825 // AT5G28540 // AT5G54520 // AT1G69920 // AT4G22666 // AT4G27060 // AT5G38030 // AT1G75620 // AT3G12920 // AT5G62690 // AT1G77530 // AT5G26300 // AT1G30120 // AT5G23540 // AT5G35370 // AT3G60500 // AT1G31885 // AT5G50810 // AT5G63900 // AT2G28040 // AT3G22942 // AT1G03590 // AT2G23067 // AT5G45400 // AT1G27740 // AT2G04100 // AT2G39700 // AT5G01050 // AT3G12660 // AT1G56550 // AT1G56553 // AT5G67450 // AT4G09130 // AT1G75710 // AT1G67330 // AT1G17310 // AT5G37310 // AT4G01575 // AT5G16510 // AT3G50080 // AT5G25090 // AT4G39860 // AT5G18870 // AT5G47040 // AT3G13910 // AT1G11300 // AT1G72340 // AT1G75560 // AT1G73700 // AT1G32763 // AT3G20380 // AT2G46750 // AT2G28670 // AT5G35810 // AT5G03980 // AT3G55665 // AT5G51770 // AT2G45930 // AT3G25500 // AT4G28811 // AT4G28815 // AT1G54000 // AT3G53840 // AT3G57680 // AT3G11510 // AT4G10380 // AT1G58030 // AT1G54890 // AT4G11470 // AT3G43670 // AT4G19980 // AT1G54950 // AT2G37630 // AT3G44400 // AT2G41810 // AT1G13750 // AT3G13460 // AT5G26900 // AT1G30870 // AT1G47470 // AT3G14320 // AT3G18280 // AT5G44390 // AT1G65500 // AT3G01331 // AT5G19050 // AT1G34040 // AT3G52760 // AT3G24670 // AT3G58190 // AT2G43480 // AT3G45720 // AT1G65180 // AT1G54730 // AT1G05250 // AT1G75810 // AT2G18640 // AT5G46360 // AT5G50300 // AT4G08770 // AT1G14880 // AT3G26110 // AT3G05890 // AT1G13050 // AT3G19300 // AT3G60390 // AT1G51913 // AT5G16920 // AT1G17180 // AT3G51960 // AT2G21230 // AT3G16890 // AT4G05200 // AT3G22850 // AT2G25185 // AT3G54040 // AT3G47810 // AT5G02050 // AT5G53560 // AT2G07690 // AT3G54580 // AT1G29290 // AT2G36695 // AT4G37040 // AT1G02040 // AT2G39490 // AT5G51630 // AT5G37690 // AT2G24260 // AT1G23140 // AT2G19450 // AT2G29990 // AT5G45210 // AT4G26320 // AT5G17800 // AT2G14760 // AT4G27640 // AT3G05160 // AT1G30650 // AT2G36930 // AT1G19390 // AT2G18960 // AT1G34370 // AT4G23690 // AT2G38020 // AT1G49320 // AT4G37295 // AT1G73325 // AT5G06839 // AT2G37120 // AT2G41650 // AT5G49665 // AT5G66790 // AT1G02930 // AT5G53920 // AT4G23280 // AT4G27940 // AT1G02840 // AT4G27860 // AT5G14300 // AT1G27420 // AT2G38010 // AT1G74700 // AT3G60100 // AT2G25000 // AT5G62680 // AT5G52170 // AT5G13430 // AT2G43590 // AT1G19900 // AT4G17810 // AT5G37540 // AT1G71870 // AT3G11150 // AT4G35610 // AT5G48110 // AT3G18050 // AT1G05220 // AT1G50360 // AT2G37410 // AT3G51440 // AT1G48620 // AT4G37530 // AT1G35435 // AT5G20560 // AT4G27670 // AT5G17720 // AT4G04610 // AT5G15150 // AT3G24020 // AT3G59850 // AT2G38830 // AT1G08920 // AT1G55060 // AT5G45310 // AT5G04390 // AT1G21520 // AT3G09210 // AT2G40420 
GO:0031224	C	intrinsic to membrane	36	1158	806	37767	0.02	0.94	// AT5G37310 // AT4G26320 // AT1G19390 // AT4G28365 // AT4G21250 // AT5G25090 // AT5G52270 // AT3G44400 // AT3G18050 // AT5G44900 // AT2G17055 // AT1G72840 // AT5G45220 // AT3G47980 // AT5G26300 // AT2G23990 // AT1G80290 // AT5G26250 // AT4G27860 // AT1G14040 // AT3G05890 // AT1G79680 // AT1G54730 // AT5G24030 // AT5G51630 // AT1G02260 // AT1G08920 // AT2G29990 // AT5G45210 // AT3G26110 // AT3G12660 // AT1G18690 // AT3G55790 // AT2G01180 // AT4G27640 // AT3G05160 
GO:0044437	C	vacuolar part	8	1158	104	37767	0.019	0.94	// AT3G42050 // AT1G19910 // AT2G38020 // AT1G30400 // AT1G54000 // AT1G58030 // AT1G20840 // AT5G46360 
GO:0005774	C	vacuolar membrane	8	1158	100	37767	0.015	0.94	// AT3G42050 // AT1G19910 // AT2G38020 // AT1G30400 // AT1G54000 // AT1G58030 // AT1G20840 // AT5G46360 
GO:0005623	C	cell	507	1158	15217	37767	0.0095	0.94	// AT3G10470 // AT5G44973 // AT1G29730 // AT4G10710 // AT5G26810 // AT2G43150 // AT4G03280 // AT4G17140 // AT5G07650 // AT3G08850 // AT1G72840 // AT2G29380 // AT5G48830 // AT1G54010 // AT4G12510 // AT2G39500 // AT5G37890 // AT3G45300 // AT3G56150 // AT5G32470 // AT1G42560 // AT1G31450 // AT1G19910 // AT4G23440 // AT4G28540 // AT1G04540 // AT5G24030 // AT4G28380 // AT2G26420 // AT4G23150 // AT1G13605 // AT2G45220 // AT5G07620 // AT3G32980 // AT5G02590 // AT2G36380 // AT2G39430 // AT4G22680 // AT4G02930 // AT1G72060 // AT1G69390 // AT1G30400 // AT5G25450 // AT5G45510 // AT5G24100 // AT5G22990 // AT4G30200 // AT1G74730 // AT2G33090 // AT4G04404 // AT4G11910 // AT3G07650 // AT4G25225 // AT5G60310 // AT5G26250 // AT3G28850 // AT2G15000 // AT4G38830 // AT1G51840 // AT4G37850 // AT2G19050 // AT2G42290 // AT3G14440 // AT3G09250 // AT4G01750 // AT2G38630 // AT2G04925 // AT2G28970 // AT1G49000 // AT3G44200 // AT5G43066 // AT3G56060 // AT1G28290 // AT3G46270 // AT5G48970 // AT4G25400 // AT5G45220 // AT2G46810 // AT3G50350 // AT3G19480 // AT3G17150 // AT1G68800 // AT3G50120 // AT5G24070 // AT5G11690 // AT5G36870 // AT5G48990 // AT1G01120 // AT1G67640 // AT5G57490 // AT5G19410 // AT3G55646 // AT5G19860 // AT4G24320 // AT4G28940 // AT5G13300 // AT1G11920 // AT3G47990 // AT2G36835 // AT3G55790 // AT4G12520 // AT5G46013 // AT3G42050 // AT2G39200 // AT1G72140 // AT5G32440 // AT5G52040 // AT5G57567 // AT2G43600 // AT3G02670 // AT5G13420 // AT2G20080 // AT1G68490 // AT5G48750 // AT1G30950 // AT3G60830 // AT3G46830 // AT3G26870 // AT1G79680 // AT1G33780 // AT1G74590 // AT1G77760 // AT1G76430 // AT3G43930 // AT1G70209 // AT2G17055 // AT1G30910 // AT5G20570 // AT4G15980 // AT3G61220 // AT5G60280 // AT5G52270 // AT1G05800 // AT2G28200 // AT4G33770 // AT2G17130 // AT2G34585 // AT3G09260 // AT2G26695 // AT5G44900 // AT1G04250 // AT2G32370 // AT1G70730 // AT3G50130 // AT5G19820 // AT4G37410 // AT3G46730 // AT1G61500 // AT2G39530 // AT5G43175 // AT1G61660 // AT2G31690 // AT5G13860 // AT5G05460 // AT5G53010 // AT5G18070 // AT3G63110 // AT5G15900 // AT1G22880 // AT5G26630 // AT2G15340 // AT2G16005 // AT1G80290 // AT5G54250 // AT5G58130 // AT3G13845 // AT1G14040 // AT4G01770 // AT5G48000 // AT5G61890 // AT1G54920 // AT1G06870 // AT3G51340 // AT1G62660 // AT5G28680 // AT5G47990 // AT5G60410 // AT3G45590 // AT2G15760 // AT5G40770 // AT2G01180 // AT5G60320 // AT5G47020 // AT4G21250 // AT1G71950 // AT1G51870 // AT5G06630 // AT4G33730 // AT4G29900 // AT1G20700 // AT4G37840 // AT5G05420 // AT1G20840 // AT5G13630 // AT4G39070 // AT5G14780 // AT2G17442 // AT3G26490 // AT2G22200 // AT4G23810 // AT5G57090 // AT5G41210 // AT4G28930 // AT3G42180 // AT1G27100 // AT2G35930 // AT4G16165 // AT1G60890 // AT4G28620 // AT1G66230 // AT3G19290 // AT5G02430 // AT5G56670 // AT1G51560 // AT2G45190 // AT2G33110 // AT5G54830 // AT3G45390 // AT1G67650 // AT2G15830 // AT2G20000 // AT5G20690 // AT3G49640 // AT4G26580 // AT1G80310 // AT2G34000 // AT3G47980 // AT5G11590 // AT4G12100 // AT1G09370 // AT3G29090 // AT1G60430 // AT1G25530 // AT3G01230 // AT2G18150 // AT4G24690 // AT5G07550 // AT1G29090 // AT4G28840 // AT3G16450 // AT1G79570 // AT5G11570 // AT1G62020 // AT1G18690 // AT1G22230 // AT4G21990 // AT1G20830 // AT5G45380 // AT1G23830 // AT5G47100 // AT5G52830 // AT3G08750 // AT1G15390 // AT1G11530 // AT1G77380 // AT1G72125 // AT1G60050 // AT4G27470 // AT4G06634 // AT5G56190 // AT2G36000 // AT1G29020 // AT1G12244 // AT1G75210 // AT4G37250 // AT1G02860 // AT1G48640 // AT3G16460 // AT2G23990 // AT1G62770 // AT4G36105 // AT5G41315 // AT5G45275 // AT3G21260 // AT1G02260 // AT1G44740 // AT5G51500 // AT3G26350 // AT3G09270 // AT2G46760 // AT4G12090 // AT4G01180 // AT4G30190 // AT2G32460 // AT4G08620 // AT5G23980 // AT5G36190 // AT2G04500 // AT5G20390 // AT4G30170 // AT1G09620 // AT4G39030 // AT1G61490 // AT2G37660 // AT4G28365 // AT3G13433 // AT2G05070 // AT3G14270 // AT3G52700 // AT2G24180 // AT4G11160 // AT1G66680 // AT1G33100 // AT4G32890 // AT5G06730 // AT1G05140 // AT5G60590 // AT2G16595 // AT2G20825 // AT5G28540 // AT5G54520 // AT1G69920 // AT4G22666 // AT4G27060 // AT5G38030 // AT1G75620 // AT3G12920 // AT5G62690 // AT1G77530 // AT5G26300 // AT1G30120 // AT5G23540 // AT5G35370 // AT3G60500 // AT1G31885 // AT5G50810 // AT5G63900 // AT2G28040 // AT3G22942 // AT1G03590 // AT2G23067 // AT5G45400 // AT1G27740 // AT2G04100 // AT2G39700 // AT5G01050 // AT3G12660 // AT1G56550 // AT1G56553 // AT5G67450 // AT4G09130 // AT1G75710 // AT1G67330 // AT1G17310 // AT5G37310 // AT4G01575 // AT5G16510 // AT3G50080 // AT5G25090 // AT4G39860 // AT5G18870 // AT5G47040 // AT3G13910 // AT1G11300 // AT1G72340 // AT1G75560 // AT1G73700 // AT1G32763 // AT3G20380 // AT2G46750 // AT2G28670 // AT5G35810 // AT5G03980 // AT3G55665 // AT5G51770 // AT2G45930 // AT3G25500 // AT4G28811 // AT4G28815 // AT1G54000 // AT3G53840 // AT3G57680 // AT3G11510 // AT4G10380 // AT1G58030 // AT1G54890 // AT4G11470 // AT3G43670 // AT4G19980 // AT1G54950 // AT2G37630 // AT3G44400 // AT2G41810 // AT1G13750 // AT3G13460 // AT5G26900 // AT1G30870 // AT1G47470 // AT3G14320 // AT3G18280 // AT5G44390 // AT1G65500 // AT3G01331 // AT5G19050 // AT1G34040 // AT3G52760 // AT3G24670 // AT3G58190 // AT2G43480 // AT3G45720 // AT1G65180 // AT1G54730 // AT1G05250 // AT1G75810 // AT2G18640 // AT5G46360 // AT5G50300 // AT4G08770 // AT1G14880 // AT3G26110 // AT3G05890 // AT1G13050 // AT3G19300 // AT3G60390 // AT1G51913 // AT5G16920 // AT1G17180 // AT3G51960 // AT2G21230 // AT3G16890 // AT4G05200 // AT3G22850 // AT2G25185 // AT3G54040 // AT3G47810 // AT5G02050 // AT5G53560 // AT2G07690 // AT3G54580 // AT1G29290 // AT2G36695 // AT4G37040 // AT1G02040 // AT2G39490 // AT5G51630 // AT5G37690 // AT2G24260 // AT1G23140 // AT2G19450 // AT2G29990 // AT5G45210 // AT4G26320 // AT5G17800 // AT2G14760 // AT4G27640 // AT3G05160 // AT1G30650 // AT2G36930 // AT1G19390 // AT2G18960 // AT1G34370 // AT4G23690 // AT2G38020 // AT1G49320 // AT4G37295 // AT1G73325 // AT5G06839 // AT2G37120 // AT2G41650 // AT5G49665 // AT5G66790 // AT1G02930 // AT5G53920 // AT4G23280 // AT4G27940 // AT1G02840 // AT4G27860 // AT5G14300 // AT1G27420 // AT2G38010 // AT1G74700 // AT3G60100 // AT2G25000 // AT5G62680 // AT5G52170 // AT5G13430 // AT2G43590 // AT1G19900 // AT4G17810 // AT5G37540 // AT1G71870 // AT3G11150 // AT4G35610 // AT5G48110 // AT3G18050 // AT1G05220 // AT1G50360 // AT2G37410 // AT3G51440 // AT1G48620 // AT4G37530 // AT1G35435 // AT5G20560 // AT4G27670 // AT5G17720 // AT4G04610 // AT5G15150 // AT3G24020 // AT3G59850 // AT2G38830 // AT1G08920 // AT1G55060 // AT5G45310 // AT5G04390 // AT1G21520 // AT3G09210 // AT2G40420 
GO:0005834	C	heterotrimeric G-protein complex	5	1158	80	37767	0.11	1	// AT3G22942 // AT5G54520 // AT5G26900 // AT5G56190 // AT5G02430 
GO:0009507	C	chloroplast	65	1158	2740	37767	0.99	1	// AT5G60590 // AT3G42050 // AT1G68490 // AT5G19050 // AT1G51560 // AT4G19980 // AT1G49000 // AT1G69390 // AT2G41650 // AT5G32440 // AT3G47980 // AT3G11150 // AT5G19410 // AT5G48110 // AT1G75210 // AT5G02590 // AT4G28840 // AT5G07650 // AT4G26580 // AT2G36000 // AT1G20830 // AT1G74730 // AT4G03280 // AT2G21230 // AT5G48830 // AT5G13420 // AT3G50350 // AT3G19480 // AT2G20080 // AT1G09620 // AT1G30120 // AT3G57680 // AT1G75560 // AT5G05420 // AT5G13630 // AT4G23280 // AT5G05460 // AT3G52760 // AT4G27670 // AT5G14780 // AT2G15000 // AT5G48990 // AT2G38630 // AT2G37660 // AT4G04610 // AT1G27420 // AT4G37040 // AT4G11910 // AT5G51770 // AT1G33780 // AT3G50130 // AT3G55646 // AT2G05070 // AT5G02050 // AT2G19450 // AT1G05800 // AT2G36835 // AT3G14440 // AT3G09250 // AT2G31690 // AT3G26350 // AT1G22230 // AT1G30910 // AT4G21990 // AT1G05140 
GO:0031975	C	envelope	14	1158	595	37767	0.87	1	// AT4G27940 // AT5G48970 // AT2G37410 // AT2G19450 // AT5G11690 // AT2G29990 // AT1G20830 // AT5G50810 // AT2G36835 // AT5G13430 // AT5G25450 // AT5G57490 // AT4G27640 // AT5G13630 
GO:0044428	C	nuclear part	8	1158	543	37767	0.99	1	// AT4G30200 // AT1G02840 // AT4G10710 // AT3G45590 // AT5G52040 // AT4G27640 // AT2G20000 // AT3G11510 
GO:0044429	C	mitochondrial part	11	1158	274	37767	0.23	1	// AT4G27940 // AT5G48970 // AT2G37410 // AT5G11690 // AT2G29990 // AT5G02050 // AT5G50810 // AT5G13430 // AT5G25450 // AT5G57490 // AT3G45300 
