GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0032501	P	multicellular organismal process	129	1313	2094	37767	1.1e-09	2.5e-07	// AT2G41720 // AT4G29010 // AT5G62640 // AT2G36400 // AT2G37630 // AT3G61850 // AT1G69120 // AT2G32010 // AT5G39750 // AT1G13290 // AT3G56640 // AT1G59640 // AT1G62360 // AT1G26310 // AT3G54560 // AT1G75520 // AT1G78580 // AT5G18560 // AT5G55540 // AT4G19230 // AT4G31820 // AT2G28350 // AT4G37140 // AT4G37890 // AT3G18518 // AT4G24540 // AT4G37650 // AT1G19850 // AT2G02560 // AT5G63090 // AT5G53290 // AT1G69940 // AT1G01030 // AT4G32551 // AT4G36260 // AT1G73590 // AT5G60910 // AT1G06040 // AT3G49600 // AT5G10140 // AT5G07190 // AT5G17430 // AT5G16715 // AT1G73360 // AT3G55620 // AT4G30930 // AT1G71820 // AT3G07970 // AT4G31920 // AT2G27990 // AT1G26780 // AT3G14370 // AT2G03710 // AT5G11320 // AT5G19280 // AT5G20320 // AT5G02250 // AT1G26260 // AT3G57130 // AT3G27920 // AT3G18485 // AT3G57670 // AT1G07490 // AT1G73177 // AT5G10510 // AT1G60490 // AT1G69560 // AT3G03090 // AT4G28190 // AT4G32980 // AT3G10480 // AT3G53020 // AT5G64667 // AT5G18410 // AT2G06200 // AT3G63088 // AT4G34530 // AT4G37750 // AT3G52590 // AT2G34980 // AT3G02000 // AT3G08010 // AT2G46870 // AT1G77980 // AT5G57390 // AT3G52910 // AT5G06160 // AT1G71930 // AT1G02090 // AT2G45190 // AT3G63420 // AT3G17730 // AT3G54720 // AT3G23130 // AT4G28530 // AT5G35770 // AT1G32240 // AT4G37740 // AT4G33495 // AT5G67360 // AT3G54610 // AT3G57920 // AT3G10405 // AT1G69780 // AT5G48750 // AT2G33880 // AT5G13480 // AT1G70510 // AT2G01940 // AT1G12980 // AT1G67260 // AT2G41510 // AT2G37620 // AT1G80080 // AT5G49820 // AT3G53040 // AT2G46770 // AT5G61850 // AT3G06930 // AT1G68640 // AT1G12910 // AT2G42560 // AT5G60450 // AT1G70560 // AT3G53700 // AT3G03110 // AT1G68480 // AT5G28640 // AT4G35460 
GO:0050789	P	regulation of biological process	199	1313	3697	37767	1.3e-09	2.6e-07	// AT5G52830 // AT2G19920 // AT2G37630 // AT3G10113 // AT3G49950 // AT5G60910 // AT1G69120 // AT2G01505 // AT1G69040 // AT2G47900 // AT2G19780 // AT5G39750 // AT3G24490 // AT1G59640 // AT1G62360 // AT5G50010 // AT4G17785 // AT3G16360 // AT3G50070 // AT5G65590 // AT1G26310 // AT1G72210 // AT5G62165 // AT5G48890 // AT1G10610 // AT1G78580 // AT1G69690 // AT4G31820 // AT5G03880 // AT4G18390 // AT2G28350 // AT4G22140 // AT4G32980 // AT5G57690 // AT2G38950 // AT4G24540 // AT4G37650 // AT3G03300 // AT1G46480 // AT5G01310 // AT5G11300 // AT1G12890 // AT1G08000 // AT5G15160 // AT3G20640 // AT1G13600 // AT1G69580 // AT1G05065 // AT4G32551 // AT5G19910 // AT4G36260 // AT2G20270 // AT1G74480 // AT4G34060 // AT4G38000 // AT1G70895 // AT5G10140 // AT2G02620 // AT1G25340 // AT5G17430 // AT3G25710 // AT3G28857 // AT2G18550 // AT5G21120 // AT1G07640 // AT2G31230 // AT4G38340 // AT1G73360 // AT3G53310 // AT5G08141 // AT5G57390 // AT5G46570 // AT3G19150 // AT4G17740 // AT5G13320 // AT4G31920 // AT2G02540 // AT2G27990 // AT1G26780 // AT3G54610 // AT2G03710 // AT5G20480 // AT4G16900 // AT5G19280 // AT1G30950 // AT3G11920 // AT5G20320 // AT4G17695 // AT3G24810 // AT1G26260 // AT1G07700 // AT5G48170 // AT5G18560 // AT5G63110 // AT3G27920 // AT2G20100 // AT2G31083 // AT1G16330 // AT1G01030 // AT3G04410 // AT5G10510 // AT4G00180 // AT2G35550 // AT1G76110 // AT3G15470 // AT3G17460 // AT3G50410 // AT1G69560 // AT5G62260 // AT3G25905 // AT3G03090 // AT4G28190 // AT1G68800 // AT2G40570 // AT5G53290 // AT3G23780 // AT2G03340 // AT4G31630 // AT1G71390 // AT2G40200 // AT4G02780 // AT3G51910 // AT3G12180 // AT2G30420 // AT1G28360 // AT2G44910 // AT2G35430 // AT4G34530 // AT4G37750 // AT3G28455 // AT2G40670 // AT1G28160 // AT3G02000 // AT2G26580 // AT4G32630 // AT4G37630 // AT1G14600 // AT5G15480 // AT1G77980 // AT3G18960 // AT1G66230 // AT1G67120 // AT1G64620 // AT3G25990 // AT5G06160 // AT4G12620 // AT2G41460 // AT4G00870 // AT1G08290 // AT2G45190 // AT3G53220 // AT1G18040 // AT3G54720 // AT3G23130 // AT2G35640 // AT1G67710 // AT1G32240 // AT4G33495 // AT1G29160 // AT1G66145 // AT3G19184 // AT2G29660 // AT3G12775 // AT5G11320 // AT3G57920 // AT2G22780 // AT1G69780 // AT1G32760 // AT2G33880 // AT5G60130 // AT5G13480 // AT1G70510 // AT2G01940 // AT1G12980 // AT5G49620 // AT3G53020 // AT2G44740 // AT1G01250 // AT1G80080 // AT3G57670 // AT4G29100 // AT2G26760 // AT2G22490 // AT1G44050 // AT1G15360 // AT5G61850 // AT3G06930 // AT5G52660 // AT1G68640 // AT1G12910 // AT2G33500 // AT5G60450 // AT1G70560 // AT5G29000 // AT2G46680 // AT3G02060 // AT5G38490 // AT2G28810 // AT4G35460 
GO:0048513	P	organ development	67	1313	838	37767	1.9e-09	3.5e-07	// AT5G53290 // AT2G45190 // AT3G63420 // AT3G57130 // AT3G14370 // AT1G71930 // AT3G54720 // AT3G23130 // AT3G18485 // AT1G07490 // AT1G01030 // AT1G69120 // AT5G10510 // AT1G32240 // AT4G36260 // AT4G33495 // AT1G73590 // AT2G33880 // AT2G06200 // AT1G73177 // AT1G13290 // AT5G18560 // AT5G11320 // AT1G59640 // AT1G62360 // AT1G69560 // AT5G19280 // AT1G69780 // AT2G37630 // AT5G17430 // AT5G63090 // AT1G70510 // AT4G32980 // AT1G12980 // AT3G63088 // AT2G41510 // AT1G73360 // AT2G46770 // AT5G64667 // AT5G18410 // AT4G28190 // AT2G36400 // AT5G55540 // AT1G80080 // AT4G37740 // AT4G24540 // AT4G31820 // AT3G54610 // AT3G07970 // AT2G28350 // AT4G37750 // AT4G31920 // AT5G61850 // AT2G37620 // AT3G18518 // AT2G27990 // AT1G26780 // AT3G02000 // AT3G27920 // AT2G03710 // AT1G19850 // AT2G46870 // AT1G70560 // AT5G57390 // AT1G68480 // AT3G52910 // AT5G28640 
GO:0048731	P	system development	67	1313	839	37767	2e-09	3.5e-07	// AT5G53290 // AT2G45190 // AT3G63420 // AT3G57130 // AT3G14370 // AT1G71930 // AT3G54720 // AT3G23130 // AT3G18485 // AT1G07490 // AT1G01030 // AT1G69120 // AT5G10510 // AT1G32240 // AT4G36260 // AT4G33495 // AT1G73590 // AT2G33880 // AT2G06200 // AT1G73177 // AT1G13290 // AT5G18560 // AT5G11320 // AT1G59640 // AT1G62360 // AT1G69560 // AT5G19280 // AT1G69780 // AT2G37630 // AT5G17430 // AT5G63090 // AT1G70510 // AT4G32980 // AT1G12980 // AT3G63088 // AT2G41510 // AT1G73360 // AT2G46770 // AT5G64667 // AT5G18410 // AT4G28190 // AT2G36400 // AT5G55540 // AT1G80080 // AT4G37740 // AT4G24540 // AT4G31820 // AT3G54610 // AT3G07970 // AT2G28350 // AT4G37750 // AT4G31920 // AT5G61850 // AT2G37620 // AT3G18518 // AT2G27990 // AT1G26780 // AT3G02000 // AT3G27920 // AT2G03710 // AT1G19850 // AT2G46870 // AT1G70560 // AT5G57390 // AT1G68480 // AT3G52910 // AT5G28640 
GO:0009889	P	regulation of biosynthetic process	117	1313	1881	37767	4.1e-09	6.1e-07	// AT5G52830 // AT2G37630 // AT4G38000 // AT3G49950 // AT1G69120 // AT2G18550 // AT2G47900 // AT5G39750 // AT3G24490 // AT1G59640 // AT5G50010 // AT4G17785 // AT5G65590 // AT1G72210 // AT5G62165 // AT5G48890 // AT1G10610 // AT1G69690 // AT4G18390 // AT2G28350 // AT4G22140 // AT2G38950 // AT1G13600 // AT1G46480 // AT5G01310 // AT1G12890 // AT3G28857 // AT4G29100 // AT3G20640 // AT3G25990 // AT1G69580 // AT4G32551 // AT5G19910 // AT1G74480 // AT3G10113 // AT1G25340 // AT5G17430 // AT3G25710 // AT1G08000 // AT5G15160 // AT1G07640 // AT2G31230 // AT4G38340 // AT1G73360 // AT3G53310 // AT5G08141 // AT5G57390 // AT3G54610 // AT4G31920 // AT2G02540 // AT1G26780 // AT2G03710 // AT2G22780 // AT1G30950 // AT4G17695 // AT1G26260 // AT5G18560 // AT5G29000 // AT2G20100 // AT1G01030 // AT5G10510 // AT4G00180 // AT2G35550 // AT1G76110 // AT3G04410 // AT5G62260 // AT1G69560 // AT3G17460 // AT1G68800 // AT1G66230 // AT2G03340 // AT4G31630 // AT2G40200 // AT2G30420 // AT1G28360 // AT2G44910 // AT2G35430 // AT4G37750 // AT1G28160 // AT3G02000 // AT1G14600 // AT5G15480 // AT1G77980 // AT3G18960 // AT2G40570 // AT1G67120 // AT1G64620 // AT4G12620 // AT2G41460 // AT4G00870 // AT1G08290 // AT1G15360 // AT2G26580 // AT3G23130 // AT2G35640 // AT4G32980 // AT1G32240 // AT1G29160 // AT3G19184 // AT2G29660 // AT3G57920 // AT1G69780 // AT5G60130 // AT5G53290 // AT2G01940 // AT1G12980 // AT5G49620 // AT1G01250 // AT3G57670 // AT3G50410 // AT5G52660 // AT2G33500 // AT5G60450 // AT2G46680 // AT3G02060 // AT5G38490 // AT2G28810 
GO:0003002	P	regionalization	21	1313	112	37767	4e-09	6.1e-07	// AT5G63090 // AT1G70510 // AT1G32240 // AT4G36260 // AT2G32010 // AT3G27920 // AT1G73590 // AT2G45190 // AT1G26780 // AT2G02560 // AT4G37650 // AT1G13290 // AT3G54720 // AT1G70560 // AT3G57130 // AT1G69560 // AT5G55540 // AT1G68480 // AT2G37630 // AT1G19850 // AT3G23130 
GO:0031326	P	regulation of cellular biosynthetic process	117	1313	1881	37767	4.1e-09	6.1e-07	// AT5G52830 // AT2G37630 // AT4G38000 // AT3G49950 // AT1G69120 // AT2G18550 // AT2G47900 // AT5G39750 // AT3G24490 // AT1G59640 // AT5G50010 // AT4G17785 // AT5G65590 // AT1G72210 // AT5G62165 // AT5G48890 // AT1G10610 // AT1G69690 // AT4G18390 // AT2G28350 // AT4G22140 // AT2G38950 // AT1G13600 // AT1G46480 // AT5G01310 // AT1G12890 // AT3G28857 // AT4G29100 // AT3G20640 // AT3G25990 // AT1G69580 // AT4G32551 // AT5G19910 // AT1G74480 // AT3G10113 // AT1G25340 // AT5G17430 // AT3G25710 // AT1G08000 // AT5G15160 // AT1G07640 // AT2G31230 // AT4G38340 // AT1G73360 // AT3G53310 // AT5G08141 // AT5G57390 // AT3G54610 // AT4G31920 // AT2G02540 // AT1G26780 // AT2G03710 // AT2G22780 // AT1G30950 // AT4G17695 // AT1G26260 // AT5G18560 // AT5G29000 // AT2G20100 // AT1G01030 // AT5G10510 // AT4G00180 // AT2G35550 // AT1G76110 // AT3G04410 // AT5G62260 // AT1G69560 // AT3G17460 // AT1G68800 // AT1G66230 // AT2G03340 // AT4G31630 // AT2G40200 // AT2G30420 // AT1G28360 // AT2G44910 // AT2G35430 // AT4G37750 // AT1G28160 // AT3G02000 // AT1G14600 // AT5G15480 // AT1G77980 // AT3G18960 // AT2G40570 // AT1G67120 // AT1G64620 // AT4G12620 // AT2G41460 // AT4G00870 // AT1G08290 // AT1G15360 // AT2G26580 // AT3G23130 // AT2G35640 // AT4G32980 // AT1G32240 // AT1G29160 // AT3G19184 // AT2G29660 // AT3G57920 // AT1G69780 // AT5G60130 // AT5G53290 // AT2G01940 // AT1G12980 // AT5G49620 // AT1G01250 // AT3G57670 // AT3G50410 // AT5G52660 // AT2G33500 // AT5G60450 // AT2G46680 // AT3G02060 // AT5G38490 // AT2G28810 
GO:0007389	P	pattern specification process	24	1313	150	37767	5.1e-09	6.1e-07	// AT2G45190 // AT3G57130 // AT3G27920 // AT3G23130 // AT1G32240 // AT4G36260 // AT2G32010 // AT1G73590 // AT1G13290 // AT1G69560 // AT1G19850 // AT5G63090 // AT1G70510 // AT1G12980 // AT2G37630 // AT5G55540 // AT2G28350 // AT2G27990 // AT1G26780 // AT3G54720 // AT4G37650 // AT2G02560 // AT1G70560 // AT1G68480 
GO:0045449	P	regulation of transcription	113	1313	1802	37767	5.1e-09	6.1e-07	// AT5G52830 // AT2G37630 // AT4G38000 // AT3G49950 // AT1G69120 // AT2G18550 // AT2G47900 // AT5G39750 // AT3G24490 // AT1G59640 // AT5G50010 // AT4G17785 // AT5G65590 // AT1G72210 // AT5G62165 // AT5G48890 // AT1G10610 // AT1G69690 // AT4G18390 // AT2G28350 // AT4G22140 // AT2G38950 // AT1G13600 // AT1G46480 // AT5G01310 // AT1G12890 // AT3G28857 // AT4G29100 // AT3G20640 // AT3G25990 // AT1G69580 // AT4G32551 // AT5G19910 // AT1G74480 // AT3G10113 // AT1G25340 // AT5G17430 // AT3G25710 // AT1G08000 // AT5G15160 // AT1G07640 // AT2G31230 // AT4G38340 // AT1G73360 // AT3G53310 // AT5G08141 // AT5G57390 // AT3G54610 // AT2G02540 // AT1G26780 // AT2G03710 // AT1G30950 // AT4G17695 // AT1G26260 // AT5G18560 // AT5G29000 // AT2G20100 // AT1G01030 // AT5G10510 // AT4G00180 // AT2G35550 // AT1G76110 // AT3G04410 // AT5G62260 // AT1G69560 // AT3G17460 // AT1G68800 // AT1G66230 // AT2G03340 // AT4G31630 // AT2G40200 // AT2G30420 // AT1G28360 // AT2G44910 // AT2G35430 // AT4G37750 // AT1G28160 // AT3G02000 // AT1G14600 // AT5G15480 // AT1G77980 // AT3G18960 // AT1G67120 // AT1G64620 // AT4G12620 // AT2G41460 // AT4G00870 // AT1G08290 // AT1G15360 // AT2G26580 // AT3G23130 // AT2G35640 // AT1G32240 // AT1G29160 // AT3G19184 // AT2G29660 // AT3G57920 // AT1G69780 // AT5G60130 // AT5G53290 // AT2G01940 // AT1G12980 // AT5G49620 // AT1G01250 // AT3G57670 // AT3G50410 // AT5G52660 // AT2G33500 // AT5G60450 // AT2G46680 // AT3G02060 // AT5G38490 // AT2G28810 
GO:0006139	P	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	175	1313	3198	37767	4.9e-09	6.1e-07	// AT5G52830 // AT5G58240 // AT1G60850 // AT2G37630 // AT3G10113 // AT2G31040 // AT3G49950 // AT1G69120 // AT2G18550 // AT3G19150 // AT2G47900 // AT3G20540 // AT5G39750 // AT3G13782 // AT4G29650 // AT3G24490 // AT5G03690 // AT1G63660 // AT5G50010 // AT4G17785 // AT2G47420 // AT1G15700 // AT5G65590 // AT3G16260 // AT1G72210 // AT5G62165 // AT5G48890 // AT1G10610 // AT1G69690 // AT1G69780 // AT4G18390 // AT2G28350 // AT4G22140 // AT2G47590 // AT2G38950 // AT1G13600 // AT5G17930 // AT1G46480 // AT5G60130 // AT5G01310 // AT1G12890 // AT1G08000 // AT1G06380 // AT4G29100 // AT4G31400 // AT5G04050 // AT3G20640 // AT3G25990 // AT1G69580 // AT4G32551 // AT5G19910 // AT1G74480 // AT1G80050 // AT4G34060 // AT4G38000 // AT5G06520 // AT1G25340 // AT3G12430 // AT5G17430 // AT3G25710 // AT3G28857 // AT5G15160 // AT5G16715 // AT1G07640 // AT3G09650 // AT4G38340 // AT1G73360 // AT5G08020 // AT5G08141 // AT5G57390 // AT3G54610 // AT3G53310 // AT2G02540 // AT1G26780 // AT2G03710 // AT5G44740 // AT1G07470 // AT1G30950 // AT5G20320 // AT4G17695 // AT1G23260 // AT5G02250 // AT1G26260 // AT5G18560 // AT3G12460 // AT2G20100 // AT3G57670 // AT1G01030 // AT5G10510 // AT1G66730 // AT4G00180 // AT2G35550 // AT1G76110 // AT3G04410 // AT4G20520 // AT5G26880 // AT3G17460 // AT1G69560 // AT1G59640 // AT1G06670 // AT1G68800 // AT1G66230 // AT5G53290 // AT3G23780 // AT2G03340 // AT4G31630 // AT5G62260 // AT2G40200 // AT2G30420 // AT1G28360 // AT2G44910 // AT2G35430 // AT2G25640 // AT4G34530 // AT4G37750 // AT3G03300 // AT1G28160 // AT1G74900 // AT4G18740 // AT3G02000 // AT1G14600 // AT5G15480 // AT1G77980 // AT3G18960 // AT4G22570 // AT1G05900 // AT1G67120 // AT1G64620 // AT4G12620 // AT5G50940 // AT2G41460 // AT4G00870 // AT1G08290 // AT2G31170 // AT1G15360 // AT2G26580 // AT3G23130 // AT5G15390 // AT5G52040 // AT2G35640 // AT1G32240 // AT1G29160 // AT2G39670 // AT1G20720 // AT2G31230 // AT3G19184 // AT2G29660 // AT3G57920 // AT3G52905 // AT1G20000 // AT3G63490 // AT5G13480 // AT1G10930 // AT2G01940 // AT1G12980 // AT5G49620 // AT3G19440 // AT1G01250 // AT4G38970 // AT3G54710 // AT4G34730 // AT1G79470 // AT3G11964 // AT3G50410 // AT5G52660 // AT5G57980 // AT2G33500 // AT5G60450 // AT1G15510 // AT5G29000 // AT2G46680 // AT2G42710 // AT3G02060 // AT5G38490 // AT2G28810 
GO:0080090	P	regulation of primary metabolic process	120	1313	1952	37767	4.9e-09	6.1e-07	// AT5G52830 // AT2G37630 // AT3G10113 // AT3G49950 // AT1G69120 // AT2G18550 // AT1G69040 // AT2G47900 // AT5G39750 // AT3G24490 // AT1G59640 // AT5G50010 // AT4G17785 // AT5G65590 // AT1G72210 // AT5G62165 // AT5G48890 // AT1G10610 // AT1G69690 // AT4G18390 // AT2G28350 // AT4G22140 // AT2G38950 // AT1G13600 // AT1G46480 // AT5G01310 // AT1G12890 // AT3G28857 // AT4G29100 // AT3G20640 // AT3G25990 // AT1G69580 // AT4G32551 // AT5G19910 // AT1G74480 // AT4G38000 // AT1G25340 // AT5G17430 // AT3G25710 // AT1G08000 // AT5G15160 // AT1G07640 // AT2G31230 // AT4G38340 // AT1G73360 // AT3G53310 // AT5G08141 // AT5G57390 // AT3G54610 // AT4G31920 // AT2G02540 // AT1G26780 // AT2G03710 // AT2G22780 // AT1G30950 // AT4G17695 // AT1G26260 // AT5G18560 // AT5G29000 // AT2G20100 // AT1G01030 // AT5G10510 // AT4G00180 // AT2G35550 // AT1G76110 // AT3G04410 // AT5G62260 // AT1G69560 // AT3G17460 // AT1G68800 // AT1G66230 // AT2G03340 // AT4G31630 // AT2G40200 // AT3G51910 // AT2G30420 // AT1G28360 // AT2G44910 // AT2G35430 // AT4G37750 // AT1G28160 // AT3G02000 // AT1G14600 // AT5G15480 // AT1G77980 // AT3G18960 // AT2G40570 // AT1G67120 // AT1G64620 // AT4G12620 // AT2G41460 // AT4G00870 // AT1G08290 // AT1G15360 // AT2G26580 // AT3G23130 // AT2G35640 // AT4G32980 // AT1G32240 // AT1G29160 // AT3G19184 // AT2G29660 // AT3G12775 // AT3G57920 // AT1G69780 // AT5G60130 // AT5G53290 // AT2G01940 // AT1G12980 // AT5G49620 // AT1G01250 // AT3G57670 // AT3G50410 // AT5G52660 // AT2G33500 // AT5G60450 // AT2G46680 // AT3G02060 // AT5G38490 // AT2G28810 
GO:0010556	P	regulation of macromolecule biosynthetic process	114	1313	1843	37767	8.8e-09	1e-06	// AT5G52830 // AT2G37630 // AT4G38000 // AT3G49950 // AT1G69120 // AT2G18550 // AT2G47900 // AT5G39750 // AT3G24490 // AT1G59640 // AT5G50010 // AT4G17785 // AT5G65590 // AT1G72210 // AT5G62165 // AT5G48890 // AT1G10610 // AT1G69690 // AT4G18390 // AT2G28350 // AT4G22140 // AT2G38950 // AT1G13600 // AT1G46480 // AT5G01310 // AT1G12890 // AT3G28857 // AT4G29100 // AT3G20640 // AT3G25990 // AT1G69580 // AT4G32551 // AT5G19910 // AT1G74480 // AT3G10113 // AT1G25340 // AT5G17430 // AT3G25710 // AT1G08000 // AT5G15160 // AT1G07640 // AT2G31230 // AT4G38340 // AT1G73360 // AT3G53310 // AT5G08141 // AT5G57390 // AT3G54610 // AT2G02540 // AT1G26780 // AT2G03710 // AT1G30950 // AT4G17695 // AT1G26260 // AT5G18560 // AT5G29000 // AT2G20100 // AT1G01030 // AT5G10510 // AT4G00180 // AT2G35550 // AT1G76110 // AT3G04410 // AT5G62260 // AT1G69560 // AT3G17460 // AT1G68800 // AT1G66230 // AT2G03340 // AT4G31630 // AT2G40200 // AT2G30420 // AT1G28360 // AT2G44910 // AT2G35430 // AT4G37750 // AT1G28160 // AT3G02000 // AT1G14600 // AT5G15480 // AT1G77980 // AT3G18960 // AT2G40570 // AT1G67120 // AT1G64620 // AT4G12620 // AT2G41460 // AT4G00870 // AT1G08290 // AT1G15360 // AT2G26580 // AT3G23130 // AT2G35640 // AT1G32240 // AT1G29160 // AT3G19184 // AT2G29660 // AT3G57920 // AT1G69780 // AT5G60130 // AT5G53290 // AT2G01940 // AT1G12980 // AT5G49620 // AT1G01250 // AT3G57670 // AT3G50410 // AT5G52660 // AT2G33500 // AT5G60450 // AT2G46680 // AT3G02060 // AT5G38490 // AT2G28810 
GO:0019222	P	regulation of metabolic process	130	1313	2210	37767	1.3e-08	1.4e-06	// AT5G52830 // AT2G19920 // AT2G37630 // AT3G10113 // AT3G49950 // AT1G69120 // AT2G18550 // AT1G69040 // AT2G47900 // AT5G39750 // AT3G24490 // AT1G59640 // AT5G50010 // AT4G17785 // AT5G65590 // AT1G72210 // AT5G62165 // AT5G48890 // AT1G10610 // AT1G69690 // AT4G18390 // AT2G28350 // AT4G22140 // AT5G57690 // AT2G38950 // AT1G13600 // AT1G46480 // AT5G01310 // AT1G12890 // AT3G28857 // AT4G29100 // AT3G20640 // AT4G37650 // AT1G69580 // AT4G32551 // AT5G19910 // AT1G74480 // AT4G34060 // AT4G38000 // AT1G25340 // AT5G17430 // AT3G25710 // AT1G08000 // AT5G15160 // AT1G07640 // AT2G31230 // AT4G38340 // AT1G73360 // AT3G53310 // AT5G08141 // AT5G57390 // AT3G54610 // AT3G19150 // AT4G31920 // AT2G02540 // AT1G26780 // AT2G03710 // AT2G22780 // AT1G30950 // AT5G20320 // AT4G17695 // AT3G24810 // AT1G26260 // AT5G18560 // AT5G63110 // AT2G20100 // AT1G01030 // AT5G10510 // AT4G00180 // AT2G35550 // AT1G76110 // AT3G04410 // AT5G62260 // AT1G69560 // AT3G17460 // AT1G68800 // AT1G66230 // AT3G23780 // AT2G03340 // AT4G31630 // AT2G40200 // AT3G51910 // AT2G30420 // AT1G28360 // AT2G44910 // AT2G35430 // AT4G37750 // AT3G03300 // AT1G28160 // AT3G02000 // AT1G14600 // AT5G15480 // AT1G77980 // AT3G18960 // AT2G40570 // AT1G67120 // AT1G64620 // AT3G25990 // AT4G12620 // AT2G41460 // AT4G00870 // AT1G08290 // AT1G15360 // AT2G26580 // AT3G23130 // AT2G35640 // AT4G32980 // AT1G32240 // AT1G29160 // AT3G19184 // AT2G29660 // AT3G12775 // AT3G57920 // AT1G69780 // AT5G60130 // AT5G53290 // AT2G01940 // AT1G12980 // AT5G49620 // AT1G01250 // AT3G57670 // AT3G50410 // AT5G52660 // AT2G33500 // AT5G60450 // AT5G29000 // AT2G46680 // AT3G02060 // AT5G38490 // AT2G28810 
GO:0032502	P	developmental process	134	1313	2304	37767	1.4e-08	1.4e-06	// AT2G41720 // AT4G29010 // AT5G62640 // AT2G36400 // AT2G37630 // AT3G61850 // AT1G69120 // AT2G32010 // AT5G39750 // AT1G13290 // AT3G56640 // AT1G59640 // AT1G62360 // AT1G26310 // AT3G54560 // AT1G75520 // AT1G78580 // AT5G18560 // AT5G55540 // AT4G19230 // AT4G31820 // AT2G28350 // AT4G37140 // AT4G37890 // AT3G18518 // AT4G24540 // AT4G37650 // AT1G19850 // AT2G02560 // AT5G63090 // AT5G53290 // AT2G03090 // AT3G12680 // AT1G69940 // AT1G01030 // AT4G32551 // AT5G18580 // AT3G52590 // AT4G36260 // AT1G73590 // AT5G60910 // AT1G06040 // AT3G49600 // AT5G10140 // AT5G07190 // AT5G17430 // AT5G16715 // AT1G73360 // AT3G55620 // AT4G30930 // AT1G71820 // AT3G07970 // AT4G31920 // AT2G27990 // AT1G26780 // AT3G14370 // AT2G03710 // AT5G11320 // AT5G19280 // AT5G20320 // AT5G02250 // AT1G26260 // AT3G57130 // AT3G27920 // AT3G18485 // AT3G57670 // AT1G07490 // AT1G73177 // AT5G10510 // AT1G60490 // AT4G00180 // AT1G69560 // AT3G03090 // AT4G28190 // AT4G32980 // AT3G10480 // AT3G53020 // AT5G64667 // AT5G18410 // AT2G06200 // AT3G63088 // AT4G34530 // AT4G37750 // AT2G39700 // AT2G34980 // AT3G02000 // AT3G08010 // AT2G46870 // AT1G77980 // AT5G57390 // AT3G52910 // AT5G06160 // AT1G71930 // AT1G02090 // AT2G45190 // AT3G63420 // AT3G17730 // AT3G54720 // AT3G23130 // AT4G28530 // AT5G35770 // AT1G32240 // AT4G37740 // AT4G33495 // AT5G67360 // AT3G54610 // AT3G57920 // AT3G10405 // AT1G08465 // AT1G69780 // AT5G48750 // AT2G33880 // AT5G13480 // AT1G70510 // AT1G12980 // AT1G67260 // AT2G41510 // AT2G37620 // AT1G80080 // AT5G49820 // AT3G53040 // AT2G46770 // AT5G61850 // AT3G06930 // AT1G68640 // AT1G12910 // AT2G42560 // AT5G60450 // AT1G70560 // AT3G53700 // AT3G03110 // AT1G68480 // AT5G28640 // AT4G35460 
GO:0031323	P	regulation of cellular metabolic process	122	1313	2036	37767	1.4e-08	1.4e-06	// AT5G52830 // AT2G37630 // AT3G10113 // AT3G49950 // AT1G69120 // AT2G18550 // AT1G69040 // AT2G47900 // AT5G39750 // AT3G24490 // AT1G59640 // AT5G50010 // AT4G17785 // AT5G65590 // AT1G72210 // AT5G62165 // AT5G48890 // AT1G10610 // AT1G69690 // AT4G18390 // AT2G28350 // AT4G22140 // AT5G57690 // AT2G38950 // AT1G13600 // AT1G46480 // AT5G01310 // AT1G12890 // AT3G28857 // AT4G29100 // AT3G20640 // AT3G25990 // AT1G69580 // AT4G32551 // AT5G19910 // AT1G74480 // AT4G38000 // AT1G25340 // AT5G17430 // AT3G25710 // AT1G08000 // AT5G15160 // AT1G07640 // AT2G31230 // AT4G38340 // AT1G73360 // AT3G53310 // AT5G08141 // AT5G57390 // AT3G54610 // AT3G19150 // AT4G31920 // AT2G02540 // AT1G26780 // AT2G03710 // AT2G22780 // AT1G30950 // AT4G17695 // AT3G24810 // AT1G26260 // AT5G18560 // AT5G29000 // AT2G20100 // AT1G01030 // AT5G10510 // AT4G00180 // AT2G35550 // AT1G76110 // AT3G04410 // AT5G62260 // AT1G69560 // AT3G17460 // AT1G68800 // AT1G66230 // AT2G03340 // AT4G31630 // AT2G40200 // AT3G51910 // AT2G30420 // AT1G28360 // AT2G44910 // AT2G35430 // AT4G37750 // AT1G28160 // AT3G02000 // AT1G14600 // AT5G15480 // AT1G77980 // AT3G18960 // AT2G40570 // AT1G67120 // AT1G64620 // AT4G12620 // AT2G41460 // AT4G00870 // AT1G08290 // AT1G15360 // AT2G26580 // AT3G23130 // AT2G35640 // AT4G32980 // AT1G32240 // AT1G29160 // AT3G19184 // AT2G29660 // AT3G57920 // AT1G69780 // AT5G60130 // AT5G53290 // AT2G01940 // AT1G12980 // AT5G49620 // AT1G01250 // AT3G57670 // AT3G50410 // AT5G52660 // AT2G33500 // AT5G60450 // AT2G46680 // AT3G02060 // AT5G38490 // AT2G28810 
